brp:103844675	CDS	A10:121033..123828	tRNA-specific adenosine deaminase TAD1 isoform X1
brp:103844676	CDS	A10:complement(123225..124477)	actin-depolymerizing factor 10
brp:103844677	CDS	A10:124884..128574	serine/threonine-protein kinase BSK4 isoform X2
brp:103844674	CDS	A10:127830..128594	uncharacterized protein LOC103844674
brp:103844673	CDS	A10:complement(128757..132686)	NAC domain-containing protein 2
brp:103844672	CDS	A10:complement(135044..138382)	acyl-CoA thioesterase 2 isoform X1
brp:103844671	CDS	A10:complement(141131..143920)	putative recombination initiation defects 3 isoform X1
brp:103844670	CDS	A10:144731..152078	U-box domain-containing protein 54
brp:103844669	CDS	A10:152157..155428	U-box domain-containing protein 56 isoform X1
brp:103844668	CDS	A10:155593..158432	putative U-box domain-containing protein 55
brp:103844667	CDS	A10:162739..166806	signal peptide peptidase-like 4 isoform X1
brp:103844665	CDS	A10:163770..168554	BTB/POZ domain-containing protein At1g01640
brp:103844666	CDS	A10:complement(168501..170124)	phosphatidylinositol transfer protein 3
brp:103844664	CDS	A10:172063..173481	aquaporin PIP1-3
brp:103844663	CDS	A10:174775..177567	glycerol-3-phosphate 2-O-acyltransferase 4
brp:117128977	CDS	A10:177689..178489	uncharacterized protein LOC117128977
brp:103844662	CDS	A10:complement(179512..181981)	cytochrome P450 86A4
brp:103844661	CDS	A10:complement(200983..204897)	ferric reduction oxidase 2
brp:103844660	CDS	A10:complement(206296..209961)	uncharacterized protein LOC103844660
brp:103844659	CDS	A10:complement(210213..212297)	protein BPS1, chloroplastic
brp:103844658	CDS	A10:complement(213376..215914)	probable serine/threonine-protein kinase At1g01540 isoform X1
brp:103844654	CDS	A10:complement(224302..226278)	protein REVEILLE 3
brp:103844655	CDS	A10:complement(226542..229415)	C-terminal binding protein AN
brp:103844653	CDS	A10:complement(229585..231532)	uncharacterized protein At1g01500
brp:103844652	CDS	A10:236953..238873	heavy metal-associated isoprenylated plant protein 39
brp:103844651	CDS	A10:complement(240846..246586)	1-aminocyclopropane-1-carboxylate synthase 2
brp:103844650	CDS	A10:complement(254585..257188)	phosphatidylinositol 4-phosphate 5-kinase 10
brp:103844649	CDS	A10:258341..259512	NDR1/HIN1-like protein 6
brp:103844648	CDS	A10:259258..263505	uncharacterized protein LOC103844648 isoform X1
brp:103844646	CDS	A10:264684..266747	protein trichome birefringence-like 25
brp:103844645	CDS	A10:266993..269116	UDP-glycosyltransferase 72B3
brp:103844644	CDS	A10:complement(277859..279163)	abscisic acid receptor PYL9
brp:103844643	CDS	A10:complement(281495..283531)	zinc finger CCCH domain-containing protein 1
brp:103844641	CDS	A10:290358..299834	protein TSS
brp:103844642	CDS	A10:complement(299690..300909)	pathogenesis-related protein 1A
brp:103844639	CDS	A10:complement(306767..308609)	aspartyl protease family protein 2
brp:103844638	CDS	A10:complement(309930..312033)	cytochrome P450 703A2
brp:103844637	CDS	A10:complement(312359..317406)	transcription factor bHLH13
brp:103844632	CDS	A10:317546..329085	ras-related protein RABA3
brp:103844635	CDS	A10:317648..319606	ethylene-responsive transcription factor ERF023
brp:103844633	CDS	A10:complement(323870..325397)	ORM1-like protein 3
brp:103844631	CDS	A10:336093..339046	cytochrome P450 78A6
brp:103844630	CDS	A10:complement(349239..351143)	uncharacterized protein LOC103844630
brp:103844628	CDS	A10:351398..352409	uncharacterized protein LOC103844628
brp:103844629	CDS	A10:complement(352310..353958)	GRF1-interacting factor 2
brp:103844627	CDS	A10:357112..363910	CBL-interacting serine/threonine-protein kinase 9
brp:108870241	CDS	A10:complement(358653..361329)	zinc finger BED domain-containing protein DAYSLEEPER-like
brp:103844626	CDS	A10:366587..368920	3-ketoacyl-CoA synthase 1
brp:103844624	CDS	A10:complement(370358..373117)	protein IQ-DOMAIN 1
brp:103844623	CDS	A10:373981..375095	60S acidic ribosomal protein P1-3
brp:103844622	CDS	A10:375334..377155	pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic
brp:103844620	CDS	A10:377270..378572	28 kDa ribonucleoprotein, chloroplastic
brp:103844621	CDS	A10:complement(378739..383232)	uncharacterized protein LOC103844621
brp:103844619	CDS	A10:complement(388588..407172)	putative F-box protein At4g21240
brp:103844731	CDS	A10:complement(404342..405055)	uncharacterized protein At4g02000-like
brp:103844617	CDS	A10:411902..418310	LOW QUALITY PROTEIN: WAT1-related protein At1g01070
brp:103844616	CDS	A10:418170..421391	protein LHY isoform X1
brp:103844615	CDS	A10:421747..423642	soluble inorganic pyrophosphatase 1
brp:103844613	CDS	A10:complement(423628..433642)	endoribonuclease Dicer homolog 1
brp:103844612	CDS	A10:443340..445422	B3 domain-containing transcription factor NGA3
brp:103844611	CDS	A10:449104..452263	protein ARV 1
brp:103844610	CDS	A10:complement(452468..458415)	NAC domain-containing protein 1 isoform X1
brp:108870122	CDS	A10:465538..467387	uncharacterized protein LOC108870122
brp:103844730	CDS	A10:467449..472716	NAC domain-containing protein 69
brp:103844609	CDS	A10:complement(473098..476779)	NAC domain-containing protein 5 isoform X1
brp:103844608	CDS	A10:complement(475958..480301)	NAC domain-containing protein 5
brp:108870108	CDS	A10:complement(484240..496213)	NAC domain-containing protein 5-like
brp:117128904	CDS	A10:complement(496947..498738)	NAC domain-containing protein 5-like
brp:103844607	CDS	A10:complement(498962..501337)	NAC domain-containing protein 5
brp:103844729	CDS	A10:complement(511389..512630)	NAC domain-containing protein 5
brp:103844727	CDS	A10:complement(519831..530825)	uncharacterized protein LOC103844727 isoform X2
brp:117129001	CDS	A10:complement(519831..523362)	LOW QUALITY PROTEIN: uncharacterized protein LOC117129001
brp:103844724	CDS	A10:complement(531072..536602)	NAC domain-containing protein 5
brp:103844602	CDS	A10:complement(536846..539995)	uncharacterized calcium-binding protein At1g02270
brp:103844600	CDS	A10:540276..542297	uncharacterized protein LOC103844600
brp:103844601	CDS	A10:complement(542214..544083)	translocase of chloroplast 33, chloroplastic
brp:103844599	CDS	A10:complement(545421..551411)	mannan endo-1,4-beta-mannosidase 1
brp:103844598	CDS	A10:complement(564792..566310)	protein COP1 SUPPRESSOR 2
brp:103844597	CDS	A10:complement(566357..567919)	germin-like protein subfamily 2 member 2 isoform X2
brp:103844596	CDS	A10:complement(568169..575449)	LOW QUALITY PROTEIN: transcription factor HFR1
brp:103844594	CDS	A10:583377..586257	protoporphyrinogen oxidase 1, chloroplastic
brp:103844592	CDS	A10:complement(587231..589011)	LOW QUALITY PROTEIN: chitinase 10
brp:103844723	CDS	A10:590657..592185	putative F-box protein At4g21240
brp:103844722	CDS	A10:complement(593341..594531)	phosphatidylinositol 4-kinase gamma 2
brp:103844591	CDS	A10:596385..600354	pentatricopeptide repeat-containing protein At1g02370, mitochondrial
brp:103844590	CDS	A10:600577..602366	uncharacterized protein LOC103844590 isoform X1
brp:103844589	CDS	A10:613368..616166	probable glycerol-3-phosphate acyltransferase 2
brp:103844588	CDS	A10:623828..626756	gibberellin 2-beta-dioxygenase 6
brp:103844587	CDS	A10:626992..629975	cytochrome c oxidase assembly protein COX11, mitochondrial
brp:103844582	CDS	A10:complement(629590..631051)	early nodulin-55-2
brp:103844720	CDS	A10:complement(636753..641563)	protein NIM1-INTERACTING 1
brp:103844583	CDS	A10:complement(636899..>640326)	ADP-ribosylation factor 1
brp:103844586	CDS	A10:complement(644842..647334)	protein NIM1-INTERACTING 1
brp:103844581	CDS	A10:complement(659415..667498)	polygalacturonase At1g48100
brp:103844579	CDS	A10:complement(673624..675285)	uncharacterized protein LOC103844579 isoform X1
brp:103844580	CDS	A10:complement(675391..676964)	uncharacterized protein LOC103844580
brp:103844578	CDS	A10:677206..684523	ABC transporter B family member 11-like
brp:103844577	CDS	A10:685178..687221	ATP-dependent Clp protease proteolytic subunit 5, chloroplastic
brp:103844576	CDS	A10:687483..691185	uncharacterized protein LOC103844576
brp:103844718	CDS	A10:693219..699036	histone-lysine N-methyltransferase MEDEA
brp:103844575	CDS	A10:complement(704660..716526)	uncharacterized protein LOC103844575
brp:103844717	CDS	A10:complement(726094..729505)	LOW QUALITY PROTEIN: equilibrative nucleotide transporter 8
brp:103844567	CDS	A10:729751..733472	probable beta-D-xylosidase 2
brp:103844568	CDS	A10:733459..734888	transcription initiation factor TFIID subunit 13
brp:103844569	CDS	A10:complement(734856..735748)	uncharacterized protein LOC103844569
brp:103844570	CDS	A10:737739..738839	nonsense-mediated mRNA decay protein 2
brp:108870121	CDS	A10:739049..739642	uncharacterized protein LOC108870121
brp:103844572	CDS	A10:745700..749509	importin subunit alpha-6 isoform X2
brp:103844573	CDS	A10:749788..751161	uncharacterized protein LOC103844573
brp:103844566	CDS	A10:complement(751429..755457)	cellulose synthase-like protein D5
brp:103844565	CDS	A10:756673..758012	protein DEHYDRATION-INDUCED 19 homolog 2
brp:103844564	CDS	A10:complement(758540..760158)	60S ribosomal protein L19-1
brp:103844563	CDS	A10:complement(761185..762995)	exopolygalacturonase clone GBGE184
brp:103844561	CDS	A10:765122..767691	probable pectinesterase/pectinesterase inhibitor 7
brp:103844562	CDS	A10:767656..768323	uncharacterized protein LOC103844562
brp:103844560	CDS	A10:769434..770387	uncharacterized protein LOC103844560
brp:103844559	CDS	A10:complement(772375..773161)	late embryogenis abundant protein 2
brp:103844558	CDS	A10:complement(773585..774306)	60S ribosomal protein L22-3
brp:103844557	CDS	A10:776275..779183	beta-glucosidase 11
brp:103844555	CDS	A10:780852..783603	E3 ubiquitin-protein ligase BAH1
brp:103844556	CDS	A10:complement(783621..784776)	nucleolar protein 16
brp:103844554	CDS	A10:complement(785243..786855)	co-chaperone protein p23-1
brp:103844552	CDS	A10:complement(794267..796393)	thiamine pyrophosphokinase 1 isoform X1
brp:103844551	CDS	A10:complement(796643..803175)	uncharacterized protein LOC103844551 isoform X2
brp:103844550	CDS	A10:complement(804924..805807)	protein RALF-like 1
brp:103844549	CDS	A10:complement(806500..807923)	glutathione S-transferase F6
brp:103844548	CDS	A10:complement(807703..811734)	glutathione S-transferase F5
brp:103844547	CDS	A10:complement(810090..814030)	LOW QUALITY PROTEIN: glutathione S-transferase F5-like
brp:103844545	CDS	A10:complement(814276..817124)	glutathione S-transferase F4 isoform X1
brp:103844544	CDS	A10:817408..823272	cullin-1
brp:103844542	CDS	A10:821839..826511	cullin-1
brp:103844543	CDS	A10:complement(826590..830830)	uncharacterized protein LOC103844543
brp:108868796	CDS	A10:complement(831276..835477)	LOW QUALITY PROTEIN: peroxisome biogenesis protein 6
brp:103844540	CDS	A10:836109..839521	BTB/POZ domain-containing protein At1g03010 isoform X2
brp:103844538	CDS	A10:complement(839863..842717)	monothiol glutaredoxin-S1
brp:103844536	CDS	A10:847318..849577	putative uridine kinase C227.14 isoform X3
brp:103844537	CDS	A10:complement(849570..852035)	transcription factor bHLH7
brp:103844535	CDS	A10:852673..855395	putative clathrin assembly protein At1g03050
brp:103844534	CDS	A10:complement(855608..870386)	protein SPIRRIG isoform X2
brp:103844716	CDS	A10:870524..875300	replication protein A 70 kDa DNA-binding subunit C
brp:117129090	CDS	A10:878170..881881	uncharacterized protein LOC117129090
brp:117129081	CDS	A10:881796..886852	ATP-dependent DNA helicase PIF1-like
brp:103844530	CDS	A10:887167..888665	protein LIFEGUARD 4
brp:103844532	CDS	A10:complement(888607..896744)	protein NETWORKED 1D
brp:103844533	CDS	A10:complement(897076..902344)	pentatricopeptide repeat-containing protein At1g03100, mitochondrial
brp:103844529	CDS	A10:904272..905595	late embryogenesis abundant protein 3
brp:103844712	CDS	A10:complement(905462..909354)	putative F-box protein At1g50870
brp:103844528	CDS	A10:910311..912065	N-terminal acetyltransferase B complex catalytic subunit NAA20
brp:103844527	CDS	A10:913719..916026	protein FANTASTIC FOUR 2
brp:103844526	CDS	A10:complement(918374..919876)	uncharacterized isomerase BH0283
brp:103844525	CDS	A10:complement(919916..921860)	R3H domain-containing protein 4 isoform X2
brp:103844524	CDS	A10:922098..927501	putative DUF21 domain-containing protein At1g03270 isoform X1
brp:103844523	CDS	A10:927937..931331	transcription initiation factor IIE subunit alpha
brp:103844521	CDS	A10:931531..934375	uncharacterized protein LOC103844521 isoform X1
brp:103844520	CDS	A10:936790..941954	putative F-box protein At4g17200
brp:103844710	CDS	A10:complement(942834..949341)	cysteine--tRNA ligase
brp:117129003	CDS	A10:complement(958257..961648)	uncharacterized protein LOC117129003
brp:103844708	CDS	A10:960517..965223	probable folate-biopterin transporter 8, chloroplastic
brp:103844518	CDS	A10:968208..971505	isoamylase 2, chloroplastic
brp:103844516	CDS	A10:971772..973028	uncharacterized protein LOC103844516
brp:103844517	CDS	A10:complement(972946..974150)	sm-like protein LSM2
brp:103844514	CDS	A10:974275..975784	LOW QUALITY PROTEIN: uncharacterized protein LOC103844514
brp:103844515	CDS	A10:complement(975730..977281)	BSD domain-containing protein 1
brp:103844513	CDS	A10:977348..979320	exosome complex component RRP4 homolog
brp:103844512	CDS	A10:979431..983018	putative E3 ubiquitin-protein ligase RF4
brp:117129043	CDS	A10:983965..987145	uncharacterized protein LOC117129043
brp:117129004	CDS	A10:complement(990396..993695)	uncharacterized protein LOC117129004
brp:117129005	CDS	A10:complement(995766..996346)	DUF724 domain-containing protein 2-like
brp:117129006	CDS	A10:complement(996386..997324)	uncharacterized protein LOC117129006
brp:117129066	CDS	A10:complement(999308..1001450)	uncharacterized protein LOC117129066
brp:117129068	CDS	A10:complement(1000325..1005544)	muscle M-line assembly protein unc-89-like
brp:103844510	CDS	A10:1005847..1010777	autophagy-related protein 18g
brp:103844511	CDS	A10:complement(1010479..1012268)	omega-hydroxypalmitate O-feruloyl transferase
brp:103844509	CDS	A10:complement(1012425..1017201)	1-aminocyclopropane-1-carboxylate oxidase homolog 5
brp:103844507	CDS	A10:complement(1029359..1033283)	1-aminocyclopropane-1-carboxylate oxidase homolog 5
brp:103844506	CDS	A10:1033725..1035577	histidine-containing phosphotransfer protein 5
brp:103844505	CDS	A10:1039334..1041355	LRR receptor-like serine/threonine-protein kinase ERL1
brp:103844504	CDS	A10:complement(1041522..1045609)	RNA-binding protein BRN2
brp:103844503	CDS	A10:complement(1045759..1047265)	protein NETWORKED 3A
brp:103844502	CDS	A10:complement(1054279..1056263)	coproporphyrinogen-III oxidase 1, chloroplastic
brp:117129048	CDS	A10:1056491..1061415	phospholipase D A-like
brp:103844500	CDS	A10:complement(1062384..1070969)	serine/threonine-protein kinase CBK1-like
brp:117129046	CDS	A10:1070992..1078102	phospholipase D A-like
brp:103844705	CDS	A10:complement(1075330..1076595)	uncharacterized protein LOC103844705
brp:103844703	CDS	A10:complement(1077185..1078178)	glutathione S-transferase T3
brp:117129457	ncRNA	A10:complement(1087048..1087157)	small nucleolar RNA snoR97
brp:117129446	ncRNA	A10:complement(1087242..1087358)	small nucleolar RNA Z278
brp:117129468	ncRNA	A10:complement(1087572..1087663)	small nucleolar RNA U36a
brp:117129472	ncRNA	A10:complement(1087729..1087872)	small nucleolar RNA snoR134
brp:117129458	ncRNA	A10:complement(1088107..1088217)	small nucleolar RNA snoR97
brp:117129445	ncRNA	A10:complement(1088336..1088451)	small nucleolar RNA Z278
brp:117129437	ncRNA	A10:complement(1088525..1088621)	small nucleolar RNA Z223
brp:117129469	ncRNA	A10:complement(1088656..1088746)	small nucleolar RNA U36a
brp:117129473	ncRNA	A10:complement(1088809..1088952)	small nucleolar RNA snoR134
brp:103844498	CDS	A10:complement(1090246..1092837)	beta-glucuronosyltransferase GlcAT14B
brp:103844497	CDS	A10:complement(1093080..1095911)	H/ACA ribonucleoprotein complex non-core subunit NAF1
brp:117129073	CDS	A10:complement(1096138..1098658)	secretory carrier-associated membrane protein 2-like isoform X1
brp:103844495	CDS	A10:complement(1102959..1105196)	pentatricopeptide repeat-containing protein At1g03560, mitochondrial
brp:103844494	CDS	A10:complement(1105286..1108204)	probable protein phosphatase 2C 1
brp:103844493	CDS	A10:1113834..1114613	photosystem II repair protein PSB27-H1, chloroplastic
brp:103844492	CDS	A10:1117328..1119186	uncharacterized protein LOC103844492
brp:103844490	CDS	A10:complement(1118948..1123088)	ELMO domain-containing protein A
brp:103844489	CDS	A10:1123095..1125207	protochlorophyllide reductase C, chloroplastic isoform X1
brp:103844702	CDS	A10:complement(1132175..1133227)	protein ACCELERATED CELL DEATH 6
brp:103844326	CDS	A10:complement(1160120..1161316)	MATH domain and coiled-coil domain-containing protein At2g42465
brp:103844325	CDS	A10:1167808..1169848	CASP-like protein 1C2
brp:103844324	CDS	A10:1174166..1176432	uncharacterized protein LOC103844324
brp:103844323	CDS	A10:1190090..1191470	uncharacterized protein LOC103844323
brp:103844322	CDS	A10:complement(1191158..1200942)	pro-cathepsin H
brp:103844321	CDS	A10:1201268..1205331	probable serine/threonine-protein kinase At1g54610
brp:117129453	ncRNA	A10:complement(1205350..1205441)	small nucleolar RNA snoR31/Z110/Z27
brp:117129454	ncRNA	A10:complement(1205553..1205640)	small nucleolar RNA R32/R81/Z41
brp:103844320	CDS	A10:complement(1206084..1208077)	RNA polymerase II subunit 5-mediating protein homolog
brp:103844319	CDS	A10:1208317..1211666	putative E3 ubiquitin-protein ligase RING1b
brp:103844317	CDS	A10:complement(1211673..1215882)	protein TPX2
brp:103844316	CDS	A10:1218826..1220912	zinc finger CCCH domain-containing protein 2
brp:103844315	CDS	A10:complement(1221152..1228359)	putative nuclease HARBI1 isoform X1
brp:117129007	CDS	A10:complement(1224596..1225189)	glutathione S-transferase T3-like
brp:103844459	CDS	A10:complement(1227332..1227883)	ethylene-responsive transcription factor 9
brp:103844313	CDS	A10:1228705..1231488	LOW QUALITY PROTEIN: translin-associated protein X-like
brp:103844311	CDS	A10:1231890..1235124	uncharacterized protein At4g28440
brp:103844312	CDS	A10:complement(1235171..1236131)	protein E6
brp:103844310	CDS	A10:complement(1237439..1246392)	zinc finger protein MAGPIE
brp:103844309	CDS	A10:complement(1256545..1257254)	monothiol glutaredoxin-S13
brp:103844307	CDS	A10:complement(1258694..1260719)	prohibitin-2, mitochondrial
brp:103844306	CDS	A10:complement(1261782..1262828)	fasciclin-like arabinogalactan protein 9
brp:103844305	CDS	A10:1265065..1267558	cruciferin CRU4
brp:103844304	CDS	A10:complement(1267754..1270684)	pre-mRNA-splicing factor SLU7-A
brp:103844303	CDS	A10:1271323..1273250	uncharacterized protein At1g03900
brp:103844302	CDS	A10:1274070..1278629	cactin
brp:103844299	CDS	A10:1278859..1285322	serine/threonine-protein kinase tricorner
brp:103844457	CDS	A10:1289501..1290491	uncharacterized protein LOC103844457
brp:103844298	CDS	A10:complement(1292136..1295048)	vacuolar protein sorting-associated protein 2 homolog 3 isoform X1
brp:103844297	CDS	A10:1296103..1297579	G-box-binding factor 4
brp:103844296	CDS	A10:complement(1298323..1301133)	CRIB domain-containing protein RIC8
brp:103844295	CDS	A10:complement(1303258..1314755)	phospholipid--sterol O-acyltransferase
brp:103844293	CDS	A10:1303481..1306584	long-chain-alcohol oxidase FAO1
brp:108868757	CDS	A10:complement(1306410..1307376)	uncharacterized protein LOC108868757
brp:103844291	CDS	A10:complement(1322625..1327588)	mitochondrial import receptor subunit TOM9-1
brp:103844289	CDS	A10:1327818..1333188	pre-mRNA-processing factor 39 isoform X1
brp:103844286	CDS	A10:1333476..1337778	uncharacterized protein LOC103844286
brp:103844287	CDS	A10:1336196..1337803	auxin-responsive protein IAA10
brp:103844288	CDS	A10:complement(1337756..1340547)	subtilisin-like protease SBT1.2
brp:108870213	CDS	A10:1341139..1345983	uncharacterized protein LOC108870213
brp:117129008	CDS	A10:1343037..1343474	glutathione S-transferase T2-like
brp:103844284	CDS	A10:complement(1345830..1351871)	ABC transporter C family member 5
brp:103844455	CDS	A10:1354844..1355968	uncharacterized protein LOC103844455
brp:103844283	CDS	A10:1357882..1360488	eukaryotic translation initiation factor 2 subunit gamma
brp:103844454	CDS	A10:1362000..1364329	replication protein A 70 kDa DNA-binding subunit B-like
brp:103844281	CDS	A10:1378532..1380904	probable indole-3-pyruvate monooxygenase YUCCA9
brp:117129053	CDS	A10:1382729..1386369	uncharacterized protein LOC117129053
brp:117129058	CDS	A10:complement(1386563..1393718)	uncharacterized protein LOC117129058
brp:117129059	CDS	A10:complement(1393746..1395978)	DUF724 domain-containing protein 6-like
brp:117129009	CDS	A10:complement(1395980..1396906)	uncharacterized protein LOC117129009
brp:117129041	CDS	A10:complement(1400012..1404307)	uncharacterized protein LOC117129041 isoform X1
brp:117129062	CDS	A10:complement(1404323..1406326)	uncharacterized protein LOC117129062
brp:103844279	CDS	A10:1411395..1416739	uncharacterized protein LOC103844279
brp:103844277	CDS	A10:complement(1416902..1420418)	3-ketoacyl-CoA synthase 2
brp:103844276	CDS	A10:complement(1435076..1436657)	auxin-responsive protein IAA3
brp:103844275	CDS	A10:1446961..1448738	auxin-responsive protein IAA17
brp:103844274	CDS	A10:complement(1451634..1452875)	40S ribosomal protein S15-1
brp:103844273	CDS	A10:complement(1454635..1458326)	uncharacterized protein LOC103844273 isoform X1
brp:103844272	CDS	A10:complement(1460872..1461785)	acyl-coenzyme A thioesterase 13
brp:103844271	CDS	A10:complement(1462480..1468320)	TNF receptor-associated factor homolog 1b isoform X1
brp:103844270	CDS	A10:complement(1468592..1471223)	ethylene response sensor 2
brp:103851739	CDS	A10:1473082..1474350	uncharacterized protein LOC103851739
brp:103844268	CDS	A10:complement(1476304..1478083)	uncharacterized protein At4g14450, chloroplastic
brp:103844267	CDS	A10:complement(1478342..1479902)	uncharacterized protein LOC103844267
brp:103844266	CDS	A10:1480745..1482564	1-aminocyclopropane-1-carboxylate oxidase homolog 6
brp:103844264	CDS	A10:1483335..1485074	1-aminocyclopropane-1-carboxylate oxidase homolog 6
brp:103844265	CDS	A10:complement(1485322..1487752)	RING-H2 finger protein ATL1
brp:103844263	CDS	A10:1498613..1505299	ethylene-responsive transcription factor 14
brp:103844262	CDS	A10:complement(1511244..1513309)	1-aminocyclopropane-1-carboxylate oxidase homolog 7
brp:117129050	CDS	A10:complement(1513723..1517587)	uncharacterized protein LOC117129050
brp:117129040	CDS	A10:complement(1518876..1524225)	uncharacterized protein LOC117129040 isoform X1
brp:103844259	CDS	A10:complement(1524485..1528418)	BTB/POZ domain-containing protein At1g04390 isoform X1
brp:103844260	CDS	A10:complement(1528488..1531816)	cryptochrome-1 isoform X2
brp:103844258	CDS	A10:complement(1532045..1534314)	malate dehydrogenase 1, cytoplasmic
brp:103844256	CDS	A10:1534386..1542179	protein tas
brp:103844255	CDS	A10:1544234..1548415	probable methyltransferase PMT8 isoform X1
brp:103844254	CDS	A10:1549973..1553328	casein kinase 1-like protein 13
brp:103844253	CDS	A10:complement(1553070..1560546)	protein unc-13 homolog
brp:117129374	ncRNA	A10:complement(1560563..1560681)	U5 spliceosomal RNA
brp:103844251	CDS	A10:1560841..1562125	60S ribosomal protein L23
brp:103844252	CDS	A10:complement(1562007..1570327)	uncharacterized protein LOC103844252
brp:103844453	CDS	A10:complement(1563548..1565759)	uncharacterized protein LOC103844453
brp:103844250	CDS	A10:complement(1570669..1574987)	uncharacterized protein LOC103844250 isoform X1
brp:103844248	CDS	A10:1575237..1579757	pre-mRNA-processing factor 19 homolog 1
brp:103844247	CDS	A10:1580199..1582728	plasmodesmata-located protein 2
brp:103844246	CDS	A10:complement(1582680..1588055)	uncharacterized protein LOC103844246
brp:103844451	CDS	A10:complement(1589711..1590331)	uncharacterized protein LOC103844451
brp:103844449	CDS	A10:1591809..1594673	uncharacterized protein LOC103844449
brp:103844245	CDS	A10:1594606..1596270	auxin-responsive protein IAA12 isoform X1
brp:103844244	CDS	A10:1596438..1597991	uncharacterized protein LOC103844244
brp:103844243	CDS	A10:1598321..1599263	membrane protein PM19L
brp:103844242	CDS	A10:complement(1599195..1601920)	probable folate-biopterin transporter 8, chloroplastic isoform X1
brp:103844240	CDS	A10:complement(1602243..1608328)	aldehyde oxidase 4
brp:103844239	CDS	A10:complement(1608475..1610996)	pentatricopeptide repeat-containing protein At4g21190 isoform X3
brp:103844236	CDS	A10:1622226..1630956	probable indole-3-pyruvate monooxygenase YUCCA3 isoform X2
brp:103844235	CDS	A10:complement(1634165..1637981)	7-hydroxymethyl chlorophyll a reductase, chloroplastic
brp:103844234	CDS	A10:complement(1638067..1639512)	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-B
brp:103844233	CDS	A10:1639522..1640319	probable ribonuclease P/MRP protein subunit POP5
brp:103844232	CDS	A10:1640234..1641632	octanoyltransferase LIP2, mitochondrial
brp:103844448	CDS	A10:complement(1641534..1644826)	LOW QUALITY PROTEIN: uncharacterized protein LOC103844448
brp:103844447	CDS	A10:complement(1648312..1648716)	glycine-rich protein 5
brp:103844230	CDS	A10:1649578..1652723	uncharacterized protein At4g13230
brp:103844229	CDS	A10:complement(1652517..1656564)	probable pectate lyase 1
brp:103844228	CDS	A10:1673738..1675483	probable voltage-gated potassium channel subunit beta
brp:103844226	CDS	A10:1675756..1680303	uncharacterized protein LOC103844226 isoform X1
brp:103844227	CDS	A10:complement(1680356..1682942)	nucleolar GTP-binding protein 1
brp:103844225	CDS	A10:complement(1683160..1689489)	chromosome transmission fidelity protein 18 homolog
brp:103844224	CDS	A10:complement(1689673..1691650)	vesicle-associated membrane protein 721
brp:103844223	CDS	A10:complement(1701260..1702814)	protein SULFUR DEFICIENCY-INDUCED 2
brp:103844221	CDS	A10:1712021..1715654	uncharacterized protein LOC103844221 isoform X1
brp:103844219	CDS	A10:complement(1715625..1718790)	ankyrin repeat domain-containing protein 13C-B
brp:103844217	CDS	A10:1720994..1724071	zinc finger CCCH domain-containing protein 13
brp:103844216	CDS	A10:complement(1724185..1725066)	glycine-rich protein 23
